time,open,high,low,close,volume
2018-01-01 22:00:00+00:00,0.78043,0.78173,0.7791,0.78146,1436.32
2018-01-01 23:00:00+00:00,0.7814,0.78143,0.77943,0.77987,5022.52
2018-01-02 00:00:00+00:00,0.77987,0.78129,0.77987,0.78125,3243.84
2018-01-02 01:00:00+00:00,0.78123,0.78268,0.78103,0.78188,5189.17
2018-01-02 02:00:00+00:00,0.78184,0.78233,0.78179,0.78211,3489.83
2018-01-02 03:00:00+00:00,0.78211,0.78344,0.78205,0.78332,3735.98
2018-01-02 04:00:00+00:00,0.78333,0.78362,0.78297,0.78348,2836.49
2018-01-02 05:00:00+00:00,0.78348,0.78423,0.78347,0.78394,2829.32
2018-01-02 06:00:00+00:00,0.78393,0.78417,0.78339,0.78392,3363.33
2018-01-02 07:00:00+00:00,0.78391,0.78444,0.78341,0.78351,4057.16
2018-01-02 08:00:00+00:00,0.78351,0.78438,0.78304,0.78385,3674.39
2018-01-02 09:00:00+00:00,0.78384,0.78443,0.78332,0.78349,3546.04
2018-01-02 10:00:00+00:00,0.78347,0.78417,0.78302,0.78377,4021.33
2018-01-02 11:00:00+00:00,0.78377,0.78379,0.78214,0.78218,3950.78
2018-01-02 12:00:00+00:00,0.78221,0.78346,0.78208,0.78275,3308.08
2018-01-02 13:00:00+00:00,0.78275,0.78308,0.78154,0.7819,4390.47
2018-01-02 14:00:00+00:00,0.78193,0.78251,0.78176,0.782,4859.21
2018-01-02 15:00:00+00:00,0.78203,0.78323,0.78203,0.78312,3754.0
2018-01-02 16:00:00+00:00,0.78312,0.78331,0.78216,0.78231,4068.86
2018-01-02 17:00:00+00:00,0.78231,0.78289,0.78227,0.78236,2970.79
2018-01-02 18:00:00+00:00,0.78236,0.78274,0.78229,0.7827,1821.51
2018-01-02 19:00:00+00:00,0.78269,0.7832,0.78266,0.78311,1885.13
2018-01-02 20:00:00+00:00,0.78312,0.78344,0.78277,0.78323,2898.1
2018-01-02 21:00:00+00:00,0.78323,0.78339,0.78284,0.78287,1946.84
2018-01-02 22:00:00+00:00,0.78274,0.78296,0.78244,0.78256,1811.31
2018-01-02 23:00:00+00:00,0.78256,0.78363,0.78255,0.78303,2431.02
2018-01-03 00:00:00+00:00,0.78304,0.78363,0.78241,0.78256,3569.61
2018-01-03 01:00:00+00:00,0.78256,0.78314,0.7818,0.7821,4281.61
